Cent%	 dNdy	 Npart	 v1{6}^6 err	 v2{6}^6 err	 v3{6}^6 err	 v4{6}^6 err 	 v5{6}^6 err 	 v6{6}^6 err
34.5	79.6369	116.5	1.07353e-13 1.27654e-13	3.44785e-08 7.0312e-09	-4.86792e-12 4.37096e-12	-4.27659e-14 6.31097e-14	-3.66598e-16 3.36253e-16	6.1963e-19 4.919e-18	
35.5	76.0275	112	4.72058e-13 3.14248e-13	3.63021e-08 8.71195e-09	3.33682e-12 5.38795e-12	-3.77438e-14 6.9573e-14	-9.20905e-16 5.6836e-16	-6.229e-18 5.86882e-18	
36.5	72.9307	107.5	2.63561e-11 2.06216e-11	4.15003e-08 9.40373e-09	7.70246e-12 7.05287e-12	3.79702e-14 1.11114e-13	1.9325e-15 1.66105e-15	-4.11536e-19 7.08836e-18	
37.5	69.3972	103	4.64931e-13 3.41178e-13	3.55332e-08 7.81362e-09	-3.71745e-12 5.56384e-12	-1.50757e-13 7.97737e-14	8.44327e-16 9.59633e-16	-9.45706e-19 1.30019e-17	
38.5	66.2531	99	5.67845e-13 4.09032e-13	4.55906e-08 1.1452e-08	7.14439e-12 4.60182e-12	1.54879e-16 7.89738e-14	-9.81888e-16 4.70313e-16	-6.81012e-18 4.3723e-18	
39.5	63.3317	95	2.13914e-12 1.26208e-12	2.92989e-08 8.83032e-09	-7.81746e-12 5.68098e-12	-4.73959e-14 1.28717e-13	1.35621e-15 1.35011e-15	9.37416e-18 1.92862e-17	
40.5	60.3051	91	2.86317e-12 1.59286e-12	3.72422e-08 1.02225e-08	1.57046e-12 4.74732e-12	-9.76055e-15 5.83399e-14	-1.32472e-15 5.86301e-16	1.45554e-18 6.94658e-18	
41.5	57.6947	87	5.3551e-12 2.81257e-12	4.60198e-08 1.19586e-08	8.01982e-12 4.30934e-12	2.63193e-13 2.97627e-13	-3.48279e-16 3.44338e-16	1.22482e-16 1.03703e-16	
42.5	54.7753	83	1.98366e-12 1.34701e-12	4.03043e-08 9.00469e-09	-1.69702e-12 4.60106e-12	9.62346e-14 2.05946e-13	8.32861e-15 8.00677e-15	2.89071e-17 3.25876e-17	
43.5	52.0679	79.5	7.32987e-13 5.20122e-13	4.14781e-08 1.09895e-08	7.05161e-13 6.33803e-12	-1.88514e-13 1.02646e-13	3.71162e-16 2.45583e-15	7.8203e-17 8.37586e-17	
44.5	49.5962	76	8.4922e-12 3.89444e-12	3.41238e-08 9.20574e-09	-1.7517e-11 7.03674e-12	-3.3065e-14 1.07171e-13	1.35532e-15 2.01214e-15	-3.94308e-18 4.51366e-18	
45.5	47.1312	72.5	1.57032e-11 8.9371e-12	4.46511e-08 1.31329e-08	-7.00591e-14 4.71276e-12	-2.97803e-13 1.459e-13	1.47989e-16 9.56784e-16	-8.93333e-18 5.62489e-18	
46.5	44.7348	69.5	2.65892e-11 1.52568e-11	3.52345e-08 1.0503e-08	3.3898e-12 6.16537e-12	-8.84054e-14 7.65405e-14	1.21683e-15 2.49556e-15	1.34403e-17 1.81912e-17	
47.5	42.4334	66.5	8.19697e-12 6.24156e-12	4.89528e-08 1.41261e-08	5.39323e-13 4.74385e-12	1.5794e-12 1.7418e-12	1.16334e-15 1.20148e-15	4.69328e-16 4.72637e-16	
48.5	40.1969	63.5	3.26841e-12 2.74134e-12	2.52709e-08 1.1861e-08	2.07513e-12 4.75564e-12	3.7097e-13 4.93176e-13	-7.08836e-16 4.01013e-16	3.22309e-17 2.08649e-17	
49.5	38.1346	60.5	3.86896e-11 2.94773e-11	2.69183e-08 1.14193e-08	2.46358e-13 4.42181e-12	-2.71948e-13 1.1682e-13	5.31862e-15 5.40604e-15	-4.04291e-18 4.69624e-18	
50.5	36.0442	57.5	1.90472e-12 9.01508e-13	1.82271e-08 1.04165e-08	-7.46769e-12 6.6044e-12	4.41288e-14 1.2167e-13	-5.65542e-16 3.42535e-16	-1.90271e-18 2.28678e-18	
51.5	34.1748	54.5	3.62563e-12 1.50874e-12	1.88391e-08 7.84173e-09	-1.92766e-12 3.63218e-12	2.11098e-13 1.74705e-13	-1.75251e-16 3.10585e-16	1.9377e-17 2.11356e-17	
52.5	32.0715	51.5	4.73662e-11 4.65209e-11	2.82204e-08 1.09273e-08	-1.24922e-11 5.81319e-12	1.05776e-13 1.77648e-13	-5.25585e-17 3.72042e-16	8.70406e-18 1.26325e-17	
53.5	30.203	49	3.43904e-12 1.70226e-12	1.94454e-08 1.05043e-08	2.87718e-12 3.50419e-12	5.75502e-13 3.68053e-13	8.22885e-16 1.18893e-15	2.19894e-17 2.69534e-17	
54.5	28.611	46.5	2.22975e-10 1.34023e-10	1.62956e-08 9.57622e-09	-4.14488e-13 2.81896e-12	2.37377e-13 2.68014e-13	1.20185e-15 7.49926e-16	1.03036e-16 6.64373e-17	
55.5	26.8468	44	4.298e-11 2.56635e-11	2.05661e-08 9.47633e-09	-4.39029e-13 2.60314e-12	9.49133e-15 1.17199e-13	-4.60166e-16 3.2241e-16	2.70172e-17 1.50612e-17	
56.5	25.2786	42	9.88773e-12 4.49875e-12	5.93878e-09 7.54269e-09	5.78937e-13 1.68043e-12	1.54773e-13 1.63919e-13	-1.13451e-16 2.79207e-16	-6.21972e-19 2.34214e-18	
57.5	23.6746	39.5	3.11222e-11 1.76479e-11	1.39143e-08 1.06245e-08	-3.01266e-12 2.74371e-12	7.65999e-13 8.28835e-13	6.40066e-17 3.74569e-16	1.3545e-16 1.32124e-16	
58.5	22.3576	37	1.97213e-11 1.67878e-11	2.96934e-08 1.06436e-08	-3.15372e-12 1.98523e-12	-9.2173e-14 1.23737e-13	-2.45018e-16 1.47796e-16	1.99258e-17 2.04933e-17	
59.5	20.9598	35	1.64448e-12 1.2677e-12	1.47793e-08 7.11932e-09	-4.40062e-12 2.28971e-12	-1.14476e-13 6.71595e-14	-3.08521e-17 2.29025e-16	-1.27396e-18 1.81413e-18	
60.5	19.5605	33	1.39578e-11 6.46522e-12	1.26255e-08 6.50777e-09	-8.13444e-13 1.50947e-12	2.93345e-13 2.32263e-13	3.97611e-16 5.83535e-16	1.64898e-17 1.72584e-17	
61.5	18.3077	31.5	8.77972e-11 4.59137e-11	2.37102e-08 8.67292e-09	-1.93625e-12 1.45401e-12	1.08928e-14 9.54704e-14	4.05316e-16 2.94037e-16	9.90249e-18 8.54743e-18	
62.5	17.1105	30	1.35111e-10 6.28739e-11	-2.14902e-09 4.60238e-09	9.40007e-14 1.25654e-12	-2.04748e-14 5.93375e-14	-1.18227e-16 9.01429e-17	-3.73656e-19 1.25517e-18	
63.5	15.9749	28	6.59128e-10 4.06363e-10	1.07787e-08 5.71462e-09	-2.34602e-12 1.21177e-12	1.22158e-13 1.25347e-13	5.0575e-16 3.41529e-16	3.66334e-19 1.55377e-18	
64.5	14.8253	26	1.63444e-10 1.44064e-10	4.0337e-09 4.35206e-09	2.36595e-12 2.54652e-12	-5.44607e-14 6.01447e-14	2.19232e-16 2.11727e-16	1.10636e-17 9.76578e-18	
65.5	13.7483	24.5	1.17455e-09 1.13106e-09	4.31772e-09 4.03521e-09	-1.41216e-13 5.17916e-13	-2.08643e-14 2.14139e-14	-3.67168e-17 3.9031e-17	7.75983e-19 4.34731e-19	
66.5	12.8128	23	5.53473e-10 4.17042e-10	-1.33418e-09 4.59854e-09	-7.28939e-13 2.90035e-13	-4.25272e-14 3.68241e-14	-8.8362e-17 3.53017e-17	1.23785e-18 1.31393e-18	
67.5	11.8537	21.5	1.24965e-10 8.35842e-11	6.16889e-10 3.40065e-09	6.52566e-13 1.0789e-12	1.56494e-14 4.6849e-14	-3.03196e-17 2.16217e-17	1.90036e-18 2.16862e-18	
68.5	10.9802	20	1.30009e-09 1.19836e-09	-3.39768e-09 3.8127e-09	-1.25265e-12 3.46669e-13	8.59563e-14 1.04696e-13	1.48953e-17 4.06298e-17	7.39059e-18 7.03058e-18	
69.5	10.0996	18.5	7.02513e-10 5.2483e-10	-4.33166e-09 3.19933e-09	-4.21926e-13 2.31137e-13	8.04264e-14 5.70709e-14	2.63399e-16 1.94391e-16	5.07568e-19 1.13195e-18	
70.5	9.33371	17.5	1.54505e-09 1.27868e-09	-3.0668e-09 2.38203e-09	-4.43921e-13 1.77062e-13	5.30464e-15 1.59021e-14	-1.76229e-17 8.83991e-18	-1.74692e-19 5.31449e-19	
71.5	8.55556	16.5	3.82197e-09 3.37371e-09	-6.49212e-09 1.76241e-09	-4.15829e-13 1.20397e-13	1.36527e-14 1.6279e-14	2.8116e-17 4.22196e-17	5.68245e-20 3.10786e-19	
72.5	7.88631	15.5	1.8639e-09 1.48296e-09	-5.85041e-09 1.92717e-09	-1.89517e-13 1.10318e-13	-1.32229e-14 9.24168e-15	-5.53196e-18 8.81003e-18	-1.82636e-19 3.17888e-19	
73.5	7.25294	14.5	2.39146e-09 2.08038e-09	-2.94303e-09 1.02368e-09	-1.63806e-13 4.60102e-14	1.11011e-14 6.5697e-15	4.87085e-18 7.20976e-18	-1.82664e-19 2.65859e-19	
74.5	6.59674	13.5	5.81424e-10 2.60315e-10	-3.89523e-09 1.13076e-09	-1.1564e-14 6.16806e-14	6.27563e-15 7.65223e-15	-1.29658e-18 1.89756e-18	1.6317e-20 3.30943e-19	
75.5	6.04955	12.5	3.10136e-10 1.44958e-10	-4.88388e-09 1.14456e-09	-7.77591e-14 3.17161e-14	3.01266e-15 8.41217e-15	3.65518e-18 2.94318e-18	3.7835e-20 2.9754e-19	
76.5	5.50572	11.5	3.7109e-10 1.71677e-10	-4.81225e-09 9.71106e-10	-4.29774e-14 1.28252e-14	6.77065e-15 7.52502e-15	6.15976e-18 6.83277e-18	1.10926e-19 5.5483e-19	
77.5	4.99813	10.5	1.92503e-10 1.09084e-10	-3.1353e-09 7.10568e-10	-2.03647e-14 5.10095e-15	9.92647e-16 1.35489e-15	-2.75641e-19 1.35731e-19	2.94663e-20 2.13063e-19	
78.5	4.54881	9.5	7.91234e-11 3.10843e-11	-3.3716e-09 6.22812e-10	-1.3271e-14 3.38652e-15	6.74399e-16 1.22532e-15	1.9304e-18 2.00141e-18	2.27003e-20 6.64096e-20	
79.5	4.14137	9	5.67478e-11 2.40824e-11	-2.42042e-09 5.79828e-10	-9.56528e-15 4.30629e-15	1.54929e-16 1.67511e-16	-3.28852e-20 1.25896e-20	-9.43659e-20 5.35528e-20	
80.5	3.74621	8.5	6.29855e-11 3.88861e-11	-2.19192e-09 4.12992e-10	-6.40562e-15 2.37096e-15	1.7021e-16 1.46096e-16	6.85755e-19 4.06034e-19	-1.28682e-19 6.76921e-20	
81.5	3.36984	7.5	2.47057e-11 1.14291e-11	-1.46151e-09 3.53119e-10	-9.08563e-16 8.33968e-16	1.47391e-16 9.88713e-17	4.96378e-20 5.33285e-20	-1.26432e-19 4.70454e-20	
82.5	3.06169	7	9.64971e-12 4.25461e-12	-6.90183e-10 1.92118e-10	-9.26078e-16 5.98616e-16	4.16395e-19 1.2855e-17	2.20504e-20 1.47837e-20	-7.14713e-20 2.69778e-20	
83.5	2.74429	6.5	2.83762e-12 1.57563e-12	-4.2939e-10 1.42439e-10	5.35083e-17 2.87155e-16	1.64849e-17 9.20198e-18	1.33634e-20 1.35901e-20	-2.58671e-20 8.60147e-21	
84.5	2.46243	6	2.73745e-12 8.62293e-13	-2.55467e-10 1.0779e-10	7.23793e-17 9.66083e-17	4.38946e-18 1.90313e-18	-8.68535e-22 2.73022e-22	-4.62752e-21 5.18039e-21	
85.5	2.18802	5.5	4.78503e-13 1.67518e-13	-8.64281e-11 5.2599e-11	3.49299e-17 2.2516e-17	4.37117e-18 2.66754e-18	4.0697e-22 5.0458e-22	9.87453e-21 5.54143e-21	
86.5	1.95471	5	4.15481e-14 1.59379e-14	-7.38639e-11 3.62441e-11	2.11595e-17 8.48445e-18	7.29068e-19 3.69399e-19	-7.08147e-23 7.89701e-23	1.57352e-21 1.18453e-21	
87.5	1.72454	4.5	2.49263e-14 7.72672e-15	-1.30999e-11 1.66932e-11	4.13704e-18 2.6418e-18	-2.49338e-22 9.23929e-22	-7.60483e-23 5.42217e-23	5.84143e-22 2.65868e-22	
88.5	1.52072	4	3.39652e-15 1.35119e-15	-2.30001e-11 1.26196e-11	1.45728e-18 9.57367e-19	-4.1356e-22 3.32057e-22	-1.79511e-23 1.4842e-23	8.97463e-23 4.71802e-23	
89.5	1.33178	4	4.82658e-16 2.48825e-16	-3.09403e-11 1.27926e-11	7.00225e-19 6.30067e-19	-4.9765e-22 8.94628e-23	-4.73378e-24 3.94253e-24	1.92917e-23 8.78345e-24	
90.5	1.14705	3.5	7.14546e-19 5.14455e-19	-9.1738e-12 6.4243e-12	3.4361e-20 2.71249e-20	-2.52583e-22 5.88218e-23	-6.68315e-25 1.63412e-24	5.5461e-24 3.37222e-24	
91.5	0.979013	3	-1.92062e-21 8.02742e-22	-9.67125e-13 2.56421e-12	6.74085e-22 9.62333e-22	-5.15216e-23 4.64321e-23	8.44033e-25 4.12472e-25	1.35918e-25 8.06422e-26	
92.5	0.823228	2.5	-2.6899e-21 5.3268e-21	-3.08403e-13 6.04721e-13	1.39444e-21 8.44467e-22	1.40663e-23 1.305e-23	6.20788e-26 5.99435e-26	9.34023e-26 7.5723e-26	
93.5	0.685371	2	8.34468e-21 1.58719e-20	6.19707e-13 2.17687e-13	1.85224e-21 1.73136e-21	6.30628e-23 2.57895e-23	3.07193e-26 1.00639e-26	1.9252e-25 1.60255e-25	
94.5	0.533742	2	6.10389e-21 2.01709e-20	8.47736e-14 3.57747e-14	3.08933e-22 6.25437e-23	3.66587e-23 1.75442e-23	4.73891e-26 3.59298e-26	2.48771e-26 2.01959e-26	
95.5	0.397467	2	4.10574e-19 4.39981e-19	1.57038e-14 4.86858e-15	5.5727e-22 1.77989e-22	6.0443e-24 3.01701e-24	5.82995e-26 2.06026e-26	8.29069e-28 4.20772e-28	
96.5	0.279649	2	2.07712e-18 1.67423e-18	7.00162e-16 2.02618e-16	1.02043e-22 3.90979e-23	1.14644e-24 7.43e-25	5.29521e-27 3.42996e-27	2.56103e-28 1.22304e-28	
97.5	0.167943	2	2.5075e-16 2.41257e-16	1.24739e-17 6.78413e-18	2.72947e-25 1.78372e-25	1.94974e-26 1.33013e-26	9.93256e-29 8.10178e-29	2.62935e-30 1.74744e-30	
98.5	0.0607819	2	4.75035e-17 7.91698e-17	1.10456e-23 6.58258e-24	-3.03492e-31 1.28325e-31	-3.34542e-32 1.38834e-32	-1.92226e-33 5.91297e-33	-2.41787e-33 1.23868e-33	
99.5	0.00156271	0	3.74172e-14 2.6882e-14	2.11106e-32 1.91955e-32	-3.43193e-38 2.25755e-37	1.24079e-39 5.98293e-40	1.88847e-40 1.87294e-40	1.13863e-40 6.9705e-41	
