Cent%	 dNdy	 Npart	 v1{6}^6 err	 v2{6}^6 err	 v3{6}^6 err	 v4{6}^6 err 	 v5{6}^6 err 	 v6{6}^6 err
42.5	125.499	61	2.31364e-11 3.16265e-11	1.23216e-07 3.17112e-08	1.84153e-10 9.2606e-11	-1.97969e-12 1.46069e-12	4.07067e-15 1.81036e-14	1.13572e-15 9.7834e-16	
43.5	118.882	58.5	4.64825e-11 5.15381e-11	5.70932e-08 2.76765e-08	-6.14317e-11 9.22688e-11	3.01041e-12 2.36115e-12	-8.78006e-16 1.93405e-14	2.39822e-16 5.08063e-16	
44.5	114.066	56	1.55993e-10 1.56194e-10	1.08553e-07 3.67197e-08	1.37354e-10 1.04411e-10	-1.45119e-12 2.3473e-12	-1.46346e-14 4.46051e-14	6.01791e-15 5.72159e-15	
45.5	108.596	53.5	4.46843e-11 3.84074e-11	8.68825e-08 3.20575e-08	7.82498e-11 7.53897e-11	-1.59707e-12 1.50219e-12	-1.18857e-14 1.45754e-14	3.49745e-16 7.25858e-16	
46.5	102.64	51	5.99923e-11 4.73746e-11	9.06624e-08 3.5074e-08	3.40065e-11 7.68555e-11	-2.02786e-12 1.9122e-12	-7.17459e-15 2.01332e-14	-2.50127e-17 1.83688e-15	
47.5	97.3422	49	-1.19881e-11 2.14957e-11	8.14843e-08 3.91556e-08	2.80025e-11 7.11372e-11	-4.87502e-13 2.66018e-12	1.11275e-14 1.43281e-14	1.00661e-16 8.40014e-16	
48.5	92.088	47	2.2612e-12 1.67021e-11	7.89945e-08 2.89653e-08	1.02145e-10 8.31813e-11	-2.6307e-12 1.22996e-12	2.5656e-15 1.59744e-14	-7.81372e-17 2.32389e-16	
49.5	87.3387	44.5	-2.48213e-11 1.51754e-11	1.12443e-07 3.17685e-08	1.9394e-11 4.66157e-11	-3.08092e-13 1.45128e-12	1.02516e-14 2.46076e-14	-1.66695e-16 4.08453e-16	
50.5	82.2462	42	4.59484e-11 4.06719e-11	1.51562e-07 3.81522e-08	4.71534e-11 5.08523e-11	-1.4839e-12 2.02269e-12	4.40898e-15 1.18181e-14	3.39513e-16 1.39789e-15	
51.5	77.8462	40	5.95311e-11 4.77282e-11	1.18238e-07 3.77319e-08	-4.15028e-11 4.96075e-11	3.72971e-12 7.33851e-12	5.86234e-15 1.32196e-14	2.34805e-15 1.46708e-15	
52.5	74.3433	38.5	-5.38072e-12 3.12715e-11	1.82518e-07 4.32637e-08	-4.42262e-12 2.34513e-11	5.58708e-12 1.3676e-11	-1.31116e-14 1.02293e-14	9.53506e-16 1.07715e-15	
53.5	69.0215	37	1.01339e-11 2.14709e-11	1.06564e-07 4.05124e-08	3.93019e-11 3.00829e-11	-2.99043e-12 2.12926e-12	-4.01712e-15 9.754e-15	1.099e-15 9.52908e-16	
54.5	65.275	35	2.16989e-11 4.05627e-11	1.09856e-07 3.42955e-08	-1.61161e-12 2.3576e-11	-1.84658e-12 1.73166e-12	-7.1216e-15 7.88549e-15	4.26016e-17 5.2786e-16	
55.5	62.4713	33	5.98699e-12 5.26033e-11	8.22577e-08 3.35966e-08	-8.2637e-12 2.67416e-11	-8.52436e-13 1.90705e-12	-9.26238e-15 7.56634e-15	7.29092e-16 3.93084e-16	
56.5	59.0788	31.5	-8.55708e-11 4.23246e-11	5.13963e-08 3.09283e-08	-5.12566e-11 2.36938e-11	-4.35859e-12 2.00149e-12	4.961e-16 4.68908e-15	9.06639e-16 7.33362e-16	
57.5	55.3758	30	-2.74616e-11 1.55532e-11	1.36608e-07 3.12872e-08	-2.63954e-11 1.79962e-11	-2.87662e-12 1.1989e-12	-1.70359e-16 4.54593e-15	5.7999e-16 7.47299e-16	
58.5	51.6647	28.5	9.46567e-12 2.16186e-11	1.05908e-07 2.57463e-08	-1.60265e-11 1.5451e-11	6.42984e-12 8.32956e-12	-4.70776e-15 3.85865e-15	1.68455e-15 1.51172e-15	
59.5	49.2807	27	-2.97855e-11 2.6374e-11	6.03808e-08 2.5305e-08	-9.54506e-12 1.07739e-11	-2.77724e-12 1.84071e-12	-2.41049e-16 4.03261e-15	1.19802e-15 1.27695e-15	
60.5	46.3367	25.5	7.74958e-12 2.79661e-11	6.80241e-08 2.20379e-08	1.04087e-11 1.14125e-11	-3.33098e-12 1.5764e-12	-8.01486e-15 4.24171e-15	1.40518e-15 1.6697e-15	
61.5	43.5407	24	-2.76971e-11 2.42395e-11	5.1962e-08 2.23651e-08	-1.11439e-11 6.8517e-12	-3.33449e-12 9.90898e-13	-5.43053e-15 2.54328e-15	1.1506e-16 3.66233e-16	
62.5	40.6548	22.5	1.02183e-11 3.46845e-11	6.10956e-08 2.35141e-08	-1.92694e-11 7.67189e-12	-2.3957e-12 1.19586e-12	-7.4545e-15 2.52807e-15	-3.26355e-17 3.31412e-16	
63.5	37.8826	21.5	6.24444e-12 2.55061e-11	4.18805e-08 1.75776e-08	-8.50489e-12 4.69462e-12	9.86661e-14 1.6948e-12	-2.66437e-15 2.14009e-15	3.60454e-16 3.84684e-16	
64.5	35.7706	20.5	4.933e-11 5.19266e-11	1.18158e-07 3.37078e-08	-4.60712e-12 3.85386e-12	-3.28624e-12 1.7992e-12	-2.55873e-15 2.38458e-15	6.34769e-16 6.37616e-16	
65.5	34.0261	19	3.13153e-11 3.55657e-11	2.58761e-08 1.8948e-08	-8.20331e-12 3.55461e-12	-6.87847e-13 1.15247e-12	-1.02252e-15 1.66919e-15	2.83601e-17 2.2443e-16	
66.5	31.9111	17.5	9.96809e-11 7.85517e-11	5.42933e-09 1.44813e-08	-5.2528e-12 5.39059e-12	-1.48239e-12 5.6952e-13	3.06302e-15 3.6346e-15	1.2585e-17 1.81476e-16	
67.5	29.4283	16.5	5.3847e-12 9.93925e-12	1.22555e-08 1.59339e-08	-8.35291e-12 2.42581e-12	-2.40278e-12 1.09299e-12	-1.42249e-15 1.22768e-15	-1.84757e-16 1.30151e-16	
68.5	28.0882	15.5	-1.77269e-12 1.50606e-11	-4.25029e-09 8.92454e-09	-4.2727e-12 1.76022e-12	-2.26661e-12 6.5816e-13	-1.07308e-15 1.73269e-15	-1.23914e-16 5.59061e-17	
69.5	26.2583	14.5	2.01516e-11 1.90171e-11	-1.26389e-08 7.93956e-09	1.34227e-12 2.63731e-12	-1.32003e-12 5.49504e-13	3.91237e-16 2.65524e-15	-5.31977e-17 5.48822e-17	
70.5	23.9855	13.5	1.48877e-11 1.25544e-11	-5.51684e-09 8.60105e-09	-2.00589e-12 1.77495e-12	-1.61403e-12 4.53143e-13	-1.47547e-15 3.97977e-16	-3.29173e-17 4.03478e-17	
71.5	22.2321	13	1.09196e-13 6.58633e-12	-2.42353e-08 6.2244e-09	-2.73535e-12 1.16205e-12	-3.84411e-13 7.5788e-13	-2.27478e-16 6.0185e-16	1.79625e-16 1.57559e-16	
72.5	20.7965	12.5	4.06706e-12 7.47028e-12	-2.28175e-08 4.94707e-09	-9.87922e-13 9.21575e-13	-1.13788e-12 3.03354e-13	-3.75086e-16 3.62969e-16	-3.96238e-17 2.0127e-17	
73.5	19.2497	11.5	-2.12464e-13 5.6638e-12	-2.70138e-08 3.86138e-09	-9.02745e-13 1.0863e-12	-8.10849e-13 2.63119e-13	-3.4492e-16 1.38455e-16	7.96552e-18 2.47758e-17	
74.5	17.3617	10.5	1.28123e-11 7.56347e-12	-2.10562e-08 3.70561e-09	2.66363e-13 1.2222e-12	-4.19108e-13 1.78363e-13	7.31951e-16 6.63018e-16	-6.40736e-18 7.7317e-18	
75.5	15.9991	10	4.76294e-12 3.92592e-12	-2.51938e-08 3.98367e-09	1.10211e-12 1.29039e-12	-5.02004e-13 2.00796e-13	5.50401e-16 5.17482e-16	-2.46563e-18 1.0438e-17	
76.5	14.6318	9.5	6.23651e-12 3.92167e-12	-1.65446e-08 2.98463e-09	-6.74128e-13 2.28142e-13	4.82505e-14 2.45451e-13	4.50078e-16 4.23172e-16	1.50501e-17 1.38532e-17	
77.5	13.3865	8.5	8.37964e-14 2.00613e-12	-1.18102e-08 2.18501e-09	-6.08283e-13 1.73497e-13	-3.55667e-14 8.4774e-14	2.4859e-16 2.62606e-16	2.65663e-18 7.3084e-18	
78.5	12.2447	8	7.00308e-12 4.38069e-12	-1.13322e-08 2.60356e-09	-3.80204e-13 2.46458e-13	3.48648e-14 6.60187e-14	-1.77711e-17 3.74371e-17	2.01647e-18 2.46732e-18	
79.5	11.1686	7.5	2.97424e-12 4.27144e-12	-1.01135e-08 2.28025e-09	-1.14112e-13 1.68268e-13	-4.42657e-14 2.79001e-14	1.63681e-16 1.16411e-16	2.662e-18 3.7708e-18	
80.5	10.1474	7	1.05236e-11 8.49962e-12	-4.83076e-09 1.41941e-09	-1.78091e-13 8.13166e-14	1.0461e-13 4.22066e-14	2.46905e-16 1.94346e-16	6.02414e-18 4.8136e-18	
81.5	9.21518	6.5	1.17647e-11 6.06713e-12	-2.66223e-09 1.1871e-09	2.1046e-14 7.81493e-14	5.23953e-14 2.5334e-14	4.10204e-17 1.68846e-17	7.95971e-18 7.52469e-18	
82.5	8.25962	6	5.56072e-13 8.91184e-13	-2.86751e-09 1.0694e-09	1.97939e-13 2.31847e-13	3.3791e-14 1.53474e-14	3.94345e-17 3.33067e-17	-1.16216e-19 2.62377e-19	
83.5	7.45596	5.5	3.66037e-12 2.57161e-12	-2.68587e-09 1.07774e-09	1.31756e-13 1.686e-13	1.60617e-14 6.08708e-15	1.74742e-17 1.35612e-17	1.00941e-18 7.20971e-19	
84.5	6.77315	5	6.76217e-13 9.56386e-13	-8.83314e-11 3.80782e-10	3.75896e-14 2.19045e-14	4.41886e-15 3.37694e-15	9.49074e-18 5.9861e-18	-4.10506e-20 4.90586e-20	
85.5	5.97093	4.5	2.39927e-12 1.57028e-12	3.89488e-10 4.18941e-10	6.53922e-14 2.29134e-14	4.78862e-15 2.80851e-15	5.9405e-18 5.74808e-18	1.26672e-20 4.27174e-20	
86.5	5.31518	4	3.59282e-13 3.81106e-13	-3.742e-11 3.7389e-10	8.25069e-15 5.07445e-15	2.43914e-15 1.2132e-15	2.28698e-18 1.3876e-18	4.4749e-20 3.15942e-20	
87.5	4.7353	4	3.95197e-13 2.97381e-13	3.15497e-10 2.10711e-10	2.32201e-14 9.73969e-15	1.25541e-15 9.19685e-16	2.4772e-19 2.01124e-19	2.32523e-20 1.34279e-20	
88.5	4.15899	4	6.73135e-13 3.62335e-13	3.59622e-10 1.86672e-10	6.92858e-15 2.60782e-15	7.89234e-16 3.04926e-16	7.83468e-20 6.00198e-20	2.96267e-20 1.2272e-20	
89.5	3.6087	3.5	5.23071e-13 1.92529e-13	2.53632e-10 1.2047e-10	4.01896e-15 1.76344e-15	4.64208e-17 2.32958e-17	2.52189e-20 1.56054e-20	6.93928e-21 2.70006e-21	
90.5	3.40377	3	-3.92787e-14 2.02595e-13	-3.32807e-11 7.1202e-11	-1.07271e-15 1.61651e-15	-1.39605e-19 1.31698e-18	-2.24478e-22 8.65684e-22	-1.67896e-21 7.81244e-21	
91.5	nan	3	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
92.5	nan	2.5	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
93.5	nan	2	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
94.5	nan	2	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
95.5	nan	2	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
96.5	nan	2	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
97.5	nan	2	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
98.5	nan	2	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
99.5	nan	0	nan nan	nan nan	nan nan	nan nan	nan nan	nan nan	
